feature,coverage,std,mean_ic,abs_mean_ic,std_ic,n_days,selected,drop_reason
s2_amount_price_confirm_5d_rank,1.0,0.2886651241202477,-0.020711744052932142,0.020711744052932142,0.1220179823469121,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.980
s2_trend_eff_60d_rank,1.0,0.28867554130408957,-0.019999075018864356,0.019999075018864356,0.10612544006501573,228,True,
s2_trend_eff_60d_z,1.0,1.0615572273593,-0.019991517553472764,0.019991517553472764,0.10612572028629465,228,False,corr_with:s2_trend_eff_60d_rank:0.998
s2_amount_price_confirm_5d_z,1.0,1.6513880880467646,-0.019942313680503948,0.019942313680503948,0.12150749226677977,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.973
s2_ret_60d_vol_adj_rank,1.0,0.28867552653215434,-0.01948173930847405,0.01948173930847405,0.16623641541093356,228,True,
s2_ret_60d_vol_adj_z,1.0,1.0566383789406633,-0.019481414510104565,0.019481414510104565,0.16623735083840407,228,False,corr_with:s2_ret_60d_vol_adj_rank:0.999
s2_vol_expansion_5d_rank,1.0,0.2886686065147311,-0.015794758569577353,0.015794758569577353,0.11171967444434906,228,True,
s2_vol_expansion_5d_z,1.0,0.9662742176441947,-0.015794750973115838,0.015794750973115838,0.11171969105894115,228,False,corr_with:s2_vol_expansion_5d_rank:0.997
s2_close_position_change_5d_z,1.0,1.0832913636165664,-0.01564872095788252,0.01564872095788252,0.127827456385055,228,True,
s2_close_position_change_5d_rank,1.0,0.28863878541062227,-0.015648209662206324,0.015648209662206324,0.12782735879508136,228,False,corr_with:s2_close_position_change_5d_z:0.998
s2_up_day_ratio_20d_z,1.0,1.24284664104503,-0.013957928443235724,0.013957928443235724,0.12542909871367408,228,True,
s2_up_day_ratio_20d_rank,1.0,0.2847138915911073,-0.013957928443235724,0.013957928443235724,0.12542909871367408,228,False,corr_with:s2_up_day_ratio_20d_z:0.978
s2_downside_vol_20d_rank,1.0,0.288582064128089,0.004138126485451995,0.004138126485451995,0.22839125571720972,228,True,
s2_downside_vol_20d_z,1.0,1.133843054956612,0.004125709377426919,0.004125709377426919,0.22838760975778077,228,False,corr_with:s2_downside_vol_20d_rank:0.997
s2_gap_risk_20d_rank,1.0,0.2886030986034124,-0.0014351097301654229,0.0014351097301654229,0.228847572865633,228,False,low_ic_or_coverage
s2_gap_risk_20d_z,1.0,1.2701376144989824,-0.0013293343942931077,0.0013293343942931077,0.2289671915293746,228,False,low_ic_or_coverage
