feature,coverage,std,mean_ic,abs_mean_ic,std_ic,n_days,selected,drop_reason
s2_volume_price_confirm_5d_rank,1.0,0.2886633687421642,-0.021747910143228775,0.021747910143228775,0.12145576667221848,228,True,
s2_turnover_price_confirm_5d_rank,1.0,0.28866395863704597,-0.021216719367607002,0.021216719367607002,0.12013554021916774,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.995
s2_volume_price_confirm_5d_z,1.0,1.665374147421988,-0.021181588816895823,0.021181588816895823,0.1209438888106566,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.993
s2_turnover_price_confirm_5d_z,1.0,1.6644927228241555,-0.02064592639049723,0.02064592639049723,0.11965358178768436,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.988
s2_trend_eff_20d_z,1.0,0.9827273223626242,-0.02052278986195318,0.02052278986195318,0.1001070025172693,228,True,
s2_trend_eff_20d_rank,1.0,0.2886854241482416,-0.020522159803802405,0.020522159803802405,0.10010732043133166,228,False,corr_with:s2_trend_eff_20d_z:0.997
s2_amount_price_confirm_5d_rank,1.0,0.2886638505491564,-0.019861633428479172,0.019861633428479172,0.12126051665871217,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.979
s2_amount_price_confirm_5d_z,1.0,1.6521995696191936,-0.019084228560652186,0.019084228560652186,0.12072349150814775,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.973
s2_vol_expansion_5d_rank,1.0,0.28866406507911474,-0.017304525961517266,0.017304525961517266,0.1123104899680399,228,True,
s2_vol_expansion_5d_z,1.0,0.964351234452159,-0.017304515321597665,0.017304515321597665,0.11231050817692687,228,False,corr_with:s2_vol_expansion_5d_rank:0.998
s2_up_day_ratio_20d_z,1.0,1.241615623127859,-0.017290514211392317,0.017290514211392317,0.12523476670929576,228,True,
s2_up_day_ratio_20d_rank,1.0,0.28468355771570075,-0.017290514211392317,0.017290514211392317,0.12523476670929576,228,False,corr_with:s2_up_day_ratio_20d_z:0.978
s2_close_position_change_5d_z,1.0,1.0824221532056821,-0.015405740947001988,0.015405740947001988,0.1278404985828479,228,True,
s2_close_position_change_5d_rank,1.0,0.2886475990021343,-0.015405229651325793,0.015405229651325793,0.1278404000310356,228,False,corr_with:s2_close_position_change_5d_z:0.998
s2_gap_risk_20d_rank,1.0,0.28858778251718253,-0.004482373628368359,0.004482373628368359,0.23204987546695535,228,True,
s2_gap_risk_20d_z,1.0,1.2692585300455628,-0.004382903371376584,0.004382903371376584,0.23217393031058642,228,False,corr_with:s2_gap_risk_20d_rank:0.998
s2_downside_vol_20d_rank,1.0,0.28856347566393414,0.0003433408034487276,0.0003433408034487276,0.23214203683134163,228,False,low_ic_or_coverage
s2_downside_vol_20d_z,1.0,1.1285526022779635,0.00033190039821780274,0.00033190039821780274,0.2321371270555338,228,False,low_ic_or_coverage
