feature,coverage,std,mean_ic,abs_mean_ic,std_ic,n_days,selected,drop_reason
s2_trend_eff_20d_rank,1.0,0.28868835073813803,-0.0202031400499645,0.0202031400499645,0.10036916353304338,228,False,corr_with:s2_trend_eff_20d_z:0.997
s2_amount_price_confirm_5d_rank,1.0,0.28866308238302235,-0.01995178083319231,0.01995178083319231,0.12177938093297436,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.980
s2_amount_price_confirm_5d_z,1.0,1.6517546505805567,-0.01918426070405771,0.01918426070405771,0.12126701209231519,228,False,corr_with:s2_volume_price_confirm_5d_rank:0.973
s2_vol_expansion_5d_rank,1.0,0.28866787263238286,-0.01601602177170183,0.01601602177170183,0.11197621619389561,228,True,
s2_vol_expansion_5d_z,1.0,0.9653973989806,-0.016016014175240314,0.016016014175240314,0.11197623278543353,228,False,corr_with:s2_vol_expansion_5d_rank:0.998
s2_close_position_change_5d_z,1.0,1.0831905704025657,-0.015509809042564762,0.015509809042564762,0.12794482903618493,228,True,
s2_close_position_change_5d_rank,1.0,0.28864421924153133,-0.015509297746888565,0.015509297746888565,0.12794473098061443,228,False,corr_with:s2_close_position_change_5d_z:0.998
s2_up_day_ratio_20d_z,1.0,1.242225800860008,-0.014500242960537098,0.014500242960537098,0.12554138948015664,228,True,
s2_up_day_ratio_20d_rank,1.0,0.28470296973776915,-0.014500242960537098,0.014500242960537098,0.12554138948015664,228,False,corr_with:s2_up_day_ratio_20d_z:0.978
s2_downside_vol_20d_rank,1.0,0.2885737651810155,0.0027337455623337135,0.0027337455623337135,0.22926818243427105,228,False,low_ic_or_coverage
s2_downside_vol_20d_z,1.0,1.131871015633666,0.0027214735257417547,0.0027214735257417547,0.22926439296349813,228,False,low_ic_or_coverage
s2_gap_risk_20d_rank,1.0,0.288593576099803,-0.002415572452869638,0.002415572452869638,0.22973599298053715,228,False,low_ic_or_coverage
s2_gap_risk_20d_z,1.0,1.2702683659763336,-0.002314015743089003,0.002314015743089003,0.22985927180786117,228,False,low_ic_or_coverage
