top_k,rank_power,agreement_power,risk_penalty,equal_mix,max_weight,mean_excess,min_excess,std_excess,negative_windows,count,utility
70,0.9,0.0,0.7,0.1,0.06,-0.00979480552362435,-0.05205650922097377,0.021906385035510473,8,11,-0.07050530731508622
70,1.2,0.0,0.7,0.1,0.06,-0.009788883310942135,-0.05208506973629225,0.02193572127426837,8,11,-0.07052385547128458
70,0.6,1.0,0.0,0.25,0.06,-0.009856261231583596,-0.052084970776535934,0.021851389215179425,8,11,-0.07057009100130002
70,0.9,1.0,0.0,0.25,0.06,-0.009849797874488255,-0.05211119093659722,0.021876476194627025,8,11,-0.07058563148510333
70,0.6,1.0,0.35,0.25,0.06,-0.009873373524357357,-0.05209122104764637,0.02186380429903427,8,11,-0.07059405722770376
70,1.2,1.0,0.0,0.25,0.06,-0.009843392009084951,-0.052137382061644325,0.02190141333637616,8,11,-0.07060117458016558
70,0.6,1.0,0.0,0.1,0.06,-0.009872915443586107,-0.05211029994359651,0.02186585220652816,8,11,-0.07060555846137606
70,0.9,1.0,0.35,0.25,0.06,-0.009867049947227166,-0.05211779382394557,0.02188869189394628,8,11,-0.07060989921508107
70,0.6,1.0,0.7,0.25,0.06,-0.009889838383703284,-0.05209751511175534,0.02187534770138425,8,11,-0.07061718437610254
70,0.9,1.0,0.0,0.1,0.06,-0.009865159415071694,-0.05214176413567005,0.02189605446233959,8,11,-0.07062423151205861
70,1.2,1.0,0.35,0.25,0.06,-0.009860782091281153,-0.05214433578997016,0.021913429639489595,8,11,-0.07062574097513565
70,0.9,1.0,0.7,0.25,0.06,-0.009883641452527632,-0.05212443218311539,0.021900051168931914,8,11,-0.07063331355462985
70,0.6,1.0,0.35,0.1,0.06,-0.00989345019491462,-0.05211780026892904,0.021880651695893233,8,11,-0.07063429328024536
70,1.2,1.0,0.0,0.1,0.06,-0.009857472376587732,-0.0521731934857266,0.02192608544225637,8,11,-0.07064290982858779
70,1.2,1.0,0.7,0.25,0.06,-0.009877498540868057,-0.05215131667686299,0.021924604874683583,8,11,-0.07064943976565674
70,0.9,1.0,0.35,0.1,0.06,-0.00988586190235839,-0.052149687600488076,0.021910615309280665,8,11,-0.0706533282899714
70,0.6,1.0,0.7,0.1,0.06,-0.009913208026129734,-0.052125353145859796,0.02189446802679212,8,11,-0.07066203692034365
70,1.2,1.0,0.35,0.1,0.06,-0.009878340475223174,-0.05218153795971758,0.021940407720656818,8,11,-0.07067236518121792
70,0.9,1.0,0.7,0.1,0.06,-0.009905771708718952,-0.05215765363149187,0.02192421052699424,8,11,-0.07068141651936263
70,1.2,1.0,0.7,0.1,0.06,-0.00989840021472746,-0.05218991502398899,0.021953782031642288,8,11,-0.07070079473703142
