top_k,rank_power,agreement_power,risk_penalty,equal_mix,max_weight,mean_excess,min_excess,std_excess,negative_windows,count,utility
80,0.6,0.0,0.35,0.25,0.06,-0.00010728190151550787,-0.050899926614286294,0.024519842574686517,6,11,-0.054777198513758917
80,0.6,0.0,0.35,0.1,0.06,-9.666299391257871e-05,-0.050917374142298265,0.024532246378126316,6,11,-0.054780149073823114
80,1.2,0.0,0.7,0.25,0.06,-5.3338336484910955e-05,-0.05098403502862376,0.02457899987877516,6,11,-0.054788509323352955
80,1.2,0.0,0.7,0.1,0.06,-3.193071587586152e-05,-0.05101830423950323,0.024603337159866366,6,11,-0.05479374754954439
80,0.9,0.0,0.7,0.25,0.06,-7.873681637461739e-05,-0.05096051397474913,0.024563631086689398,6,11,-0.054795952972896446
80,0.9,0.0,0.7,0.1,0.06,-6.240889174351038e-05,-0.050990078974853664,0.024584849261420336,6,11,-0.05480266859201079
80,0.6,0.0,0.7,0.25,0.06,-0.0001040520105039894,-0.050936910206353735,0.024548347351500244,6,11,-0.05480328497219129
80,0.6,0.0,0.7,0.1,0.06,-9.278712469875632e-05,-0.050961754452779194,0.024566474116049734,6,11,-0.054811458325378704
80,1.2,1.0,0.0,0.25,0.06,8.701958785332541e-05,-0.051356733082561695,0.024851770190794698,6,11,-0.05493996280938237
80,0.9,1.0,0.0,0.25,0.06,5.806973540940722e-05,-0.05134006006904711,0.0248378008417532,6,11,-0.054955416516457155
80,1.2,1.0,0.35,0.25,0.06,9.183443491489127e-05,-0.05138488125622622,0.024872428394423246,6,11,-0.05495720141742665
80,0.6,1.0,0.0,0.25,0.06,2.9070225640367543e-05,-0.05132335925257373,0.024823873269071952,6,11,-0.05497091364317186
80,0.9,1.0,0.35,0.25,0.06,6.280863237295157e-05,-0.05136857950106245,0.02485881628113075,6,11,-0.054973043138547215
80,1.2,1.0,0.7,0.25,0.06,9.657453090435283e-05,-0.05141219254518884,0.02489219475465711,6,11,-0.05497378968487323
80,1.2,1.0,0.0,0.1,0.06,0.00013649879333002042,-0.051465541904228744,0.02493179764967771,6,11,-0.054975775761626655
80,0.6,1.0,0.35,0.25,0.06,3.372943603679602e-05,-0.0513522514578567,0.02484524765310872,6,11,-0.0549889333519544
80,0.9,1.0,0.7,0.25,0.06,6.747789107538548e-05,-0.051396250687107695,0.024878923488654156,6,11,-0.05499000339335277
80,0.9,1.0,0.0,0.1,0.06,0.00010175897039732193,-0.05144553428801124,0.024914907448309265,6,11,-0.05499428846448674
80,1.2,1.0,0.35,0.1,0.06,0.0001422766098038995,-0.05149931971262618,0.024956644695812248,6,11,-0.05499647639172487
80,0.6,1.0,0.7,0.25,0.06,3.832421031507148e-05,-0.05138028401016659,0.024865697374582742,6,11,-0.055006270539430566
80,0.6,1.0,0.0,0.1,0.06,6.695955867447155e-05,-0.05142549330824319,0.024898075882285528,6,11,-0.05501285539684282
80,0.9,1.0,0.35,0.1,0.06,0.00010744564675357135,-0.05147975760642966,0.024940181406956294,6,11,-0.0550154542688433
80,1.2,1.0,0.7,0.1,0.06,0.00014796472499125463,-0.051532093259381316,0.02498042325085753,6,11,-0.055016397043351914
80,0.6,1.0,0.35,0.1,0.06,7.255061115018836e-05,-0.05146016395458275,0.024923778767567458,6,11,-0.055034492453491325
80,0.9,1.0,0.7,0.1,0.06,0.00011304875719649228,-0.05151296302968396,0.024964367422592153,6,11,-0.05503582091626192
80,0.6,1.0,0.7,0.1,0.06,7.806434028411671e-05,-0.05149380301735462,0.024948374214720827,6,11,-0.05505531102380887
70,1.2,1.0,0.0,0.1,0.06,0.00019407040933743305,-0.05292805899718995,0.025106393451157196,6,11,-0.055839363351765835
70,1.2,1.0,0.35,0.1,0.06,0.00020323985694579362,-0.05294202693677953,0.025124527877171267,6,11,-0.05584310827441474
70,1.2,1.0,0.7,0.1,0.06,0.00021226383670849063,-0.05295571997982804,0.025141979001003928,6,11,-0.05584666290143932
70,0.9,1.0,0.0,0.1,0.06,0.00015729951363290713,-0.052929535321929864,0.025089710817937823,6,11,-0.055872849384009465
70,0.9,1.0,0.35,0.1,0.06,0.0001664802116258369,-0.05294362067893618,0.0251081736015682,6,11,-0.05587673559612792
70,0.9,1.0,0.7,0.1,0.06,0.000175521791878147,-0.052957429255312854,0.025125940170158872,6,11,-0.055880420803849286
70,1.2,1.0,0.0,0.25,0.06,0.00011425275287356003,-0.05292954862171316,0.02504125058250988,6,11,-0.05590378906578181
70,0.6,1.0,0.0,0.1,0.06,0.00012029902411152213,-0.05293115896754664,0.0250729865321581,6,11,-0.05590664298945598
70,1.2,1.0,0.35,0.25,0.06,0.00012189395921385809,-0.052941188571371145,0.025056301360113917,6,11,-0.055906894523637306
70,1.2,1.0,0.7,0.25,0.06,0.00012941394234944147,-0.05295259944057823,0.025070780486839955,6,11,-0.05590984084370748
70,0.6,1.0,0.35,0.1,0.06,0.00012948893884287942,-0.0529453613053387,0.025091780248319904,6,11,-0.05591067290644031
70,0.6,1.0,0.7,0.1,0.06,0.00013854628539157035,-0.05295928499449036,0.025109864817202333,6,11,-0.055914490915603236
70,0.9,1.0,0.0,0.25,0.06,8.361033978645629e-05,-0.05293077889232975,0.025027458614092998,6,11,-0.055931721649134646
70,0.9,1.0,0.35,0.25,0.06,9.126092144722728e-05,-0.05294251668983503,0.025042784606906916,6,11,-0.05593494524418052
70,0.9,1.0,0.7,0.25,0.06,9.879557165748667e-05,-0.05295402383681559,0.025057527921303023,6,11,-0.05593800071075763
70,0.6,1.0,0.0,0.25,0.06,5.277659851863534e-05,-0.052932131930343726,0.025013625396477734,6,11,-0.05595990890880703
70,0.6,1.0,0.35,0.25,0.06,6.043486079476516e-05,-0.05294396721183711,0.025029228816683433,6,11,-0.05596325267047836
70,0.6,1.0,0.7,0.25,0.06,6.79826495853387e-05,-0.05295557028613017,0.0250442385015151,6,11,-0.05596641914747154
70,1.2,0.0,0.0,0.1,0.06,-0.00013672952135417894,-0.05293974698103507,0.024798133997569482,6,11,-0.05610011120936759
70,1.2,0.0,0.35,0.1,0.06,-0.000127973208037217,-0.0529589720971753,0.024822962948130755,6,11,-0.056109097203375084
70,1.2,0.0,0.7,0.1,0.06,-0.0001192442489028466,-0.05297782888101421,0.024846859535162674,6,11,-0.05611765646130204
70,1.2,0.0,0.0,0.25,0.06,-0.00016141385603611833,-0.05293928860825076,0.024785366750667285,6,11,-0.0561213287086534
70,1.2,0.0,0.35,0.25,0.06,-0.00015411692827198444,-0.05295530953836762,0.024806036807817247,6,11,-0.05612881185324686
70,0.9,0.0,0.0,0.1,0.06,-0.00017354071883962953,-0.05293895303343418,0.024779118189727844,6,11,-0.0561316920863321
70,1.2,0.0,0.7,0.25,0.06,-0.0001468427956600086,-0.052971023524900046,0.024825920975082544,6,11,-0.05613593715437067
70,0.9,0.0,0.35,0.1,0.06,-0.00016479068601926307,-0.05295830600743272,0.024804353823497736,6,11,-0.056140862746353326
70,0.9,0.0,0.0,0.25,0.06,-0.00019208985394066023,-0.05293862698525002,0.02476954957311017,6,11,-0.056147653438368215
70,0.9,0.0,0.7,0.1,0.06,-0.00015605932734334045,-0.05297728889896651,0.024828642968530965,6,11,-0.05614959340885599
70,0.9,0.0,0.35,0.25,0.06,-0.00018479815992369035,-0.05295475446358214,0.024790561917136397,6,11,-0.05615529131735708
70,0.9,0.0,0.7,0.25,0.06,-0.0001775220276937501,-0.052970573539860295,0.024810776001895362,6,11,-0.05616256015208376
70,0.6,0.0,0.0,0.1,0.06,-0.0002105026136963878,-0.0529382357850232,0.02476007621421991,6,11,-0.056163463138265285
70,0.6,0.0,0.35,0.1,0.06,-0.00020176060306401257,-0.05295771536843107,0.02478572073446158,6,11,-0.05617282000773805
70,0.6,0.0,0.0,0.25,0.06,-0.00022289143298795814,-0.052938029278240865,0.024753702383649556,6,11,-0.05617413459584487
70,0.6,0.0,0.7,0.1,0.06,-0.00019302842766030372,-0.05297682315151534,0.024810404717191814,6,11,-0.05618172349786746
70,0.6,0.0,0.35,0.25,0.06,-0.00021560642412764554,-0.0529542622644141,0.024775058958363728,6,11,-0.05618192852236704
70,0.6,0.0,0.7,0.25,0.06,-0.00020832961129122046,-0.05297018541698432,0.024795604944918365,6,11,-0.056189342097711405
60,1.2,1.0,0.0,0.1,0.06,0.0004594983189921128,-0.05427463140313713,0.025885909933833887,6,11,-0.056576758006348635
60,1.2,1.0,0.35,0.1,0.06,0.00046680884626408743,-0.05428731767221437,0.02589130331142813,6,11,-0.056578407584921574
60,1.2,1.0,0.7,0.1,0.06,0.00047385790562038413,-0.0542997388403287,0.02589664793399937,6,11,-0.05658014738207668
60,0.9,1.0,0.0,0.1,0.06,0.0004249259293830706,-0.05429866307310467,0.025881272834197607,6,11,-0.05662459012302914
60,0.9,1.0,0.35,0.1,0.06,0.0004322589227436235,-0.05431147123202244,0.02588674678968373,6,11,-0.056626310513890776
60,0.9,1.0,0.7,0.1,0.06,0.00043933075212002846,-0.054324011951367046,0.025892170112628576,6,11,-0.05662811894685734
60,0.6,1.0,0.0,0.1,0.06,0.00039003075280581376,-0.05432314921842446,0.025876677018969566,6,11,-0.05667302803299125
60,0.6,1.0,0.35,0.1,0.06,0.0003973855404433594,-0.054336079418854114,0.025882231691724364,6,11,-0.0566748200338002
60,0.6,1.0,0.7,0.1,0.06,0.0004044795262401818,-0.054348739842061324,0.02588773386201433,6,11,-0.05667669784450019
60,1.2,1.0,0.0,0.25,0.06,0.00037804286388477197,-0.05434040369993407,0.025859873989860904,6,11,-0.0566911678535409
60,1.2,1.0,0.35,0.25,0.06,0.0003841349699447539,-0.05435097559083177,0.02586434656200252,6,11,-0.05669253702505494
60,1.2,1.0,0.7,0.25,0.06,0.00039000918607499604,-0.05436132656426039,0.0258687775119451,6,11,-0.05669398113046751
60,0.9,1.0,0.0,0.25,0.06,0.0003492325392105728,-0.05436043009157369,0.02585608517673282,6,11,-0.05673104680991685
60,0.9,1.0,0.35,0.25,0.06,0.0003553433670110359,-0.0543711035573385,0.025860625743675425,6,11,-0.05673247520331092
60,0.9,1.0,0.7,0.25,0.06,0.0003612365581580354,-0.05438155415679234,0.025865123085128474,6,11,-0.05673397670719949
60,0.6,1.0,0.0,0.25,0.06,0.0003201532253961923,-0.05438083521267352,0.025852327184831617,6,11,-0.05677142969841582
60,0.6,1.0,0.35,0.25,0.06,0.0003262822150941439,-0.054391610379698224,0.02585693590013471,6,11,-0.05677291798775847
60,0.6,1.0,0.7,0.25,0.06,0.00033219386992482916,-0.054402160732370905,0.025861499791526882,6,11,-0.056774477517379435
60,1.2,0.0,0.0,0.1,0.06,0.00011532553285023987,-0.05456683293169552,0.025753787739653117,6,11,-0.05706322116108035
60,1.2,0.0,0.35,0.1,0.06,0.00012228343041563355,-0.054585928486074575,0.02576132599706123,6,11,-0.05706960516049442
60,1.2,0.0,0.7,0.1,0.06,0.0001290037971867926,-0.0546046334420614,0.025768765745357206,6,11,-0.05707596770438936
60,1.2,0.0,0.0,0.25,0.06,9.123220876654552e-05,-0.054583904973732736,0.025750602092131317,6,11,-0.05709676129850593
60,1.2,0.0,0.35,0.25,0.06,9.703045673770573e-05,-0.05459981793571528,0.025756877744956587,6,11,-0.0571020797409306
60,1.2,0.0,0.7,0.25,0.06,0.00010263076238034085,-0.05461540539903764,0.025763069730663026,6,11,-0.057107379909708
60,0.9,0.0,0.0,0.1,0.06,7.959594363723182e-05,-0.05459189940919204,0.025748995477178554,6,11,-0.057112792571172626
60,0.9,0.0,0.35,0.1,0.06,8.656974815597771e-05,-0.0546111595433741,0.02575663045063122,6,11,-0.057119283590526294
60,0.9,0.0,0.7,0.1,0.06,9.330693621149886e-05,-0.05463002613446952,0.02576416487963266,6,11,-0.05712574996437837
60,0.9,0.0,0.0,0.25,0.06,6.145755108903796e-05,-0.05460479370497982,0.02574662699559234,6,11,-0.05713807542079695
60,0.9,0.0,0.35,0.25,0.06,6.726905485466092e-05,-0.05462084381679821,0.025752984494790382,6,11,-0.05714348335892186
60,0.9,0.0,0.7,0.25,0.06,7.288337823426121e-05,-0.054636565976044396,0.025759256572258346,6,11,-0.05714887035045696
60,0.6,0.0,0.0,0.1,0.06,4.358888620469567e-05,-0.054617333928841036,0.025744253906087238,6,11,-0.057162874947621733
60,0.6,0.0,0.35,0.1,0.06,5.057777107702803e-05,-0.054636758388774506,0.025751985591047473,6,11,-0.057169473659949545
60,0.6,0.0,0.7,0.1,0.06,5.733102079611857e-05,-0.054655786372174234,0.02575961471050209,6,11,-0.05717604448013395
60,0.6,0.0,0.0,0.25,0.06,3.1451669895259105e-05,-0.054625989138020664,0.025742689040130343,6,11,-0.057179814072949725
60,0.6,0.0,0.35,0.25,0.06,3.727574062220274e-05,-0.054642176187965213,0.02574912842186944,6,11,-0.057185312077624284
60,0.6,0.0,0.7,0.25,0.06,4.290344872144502e-05,-0.05465803284079832,0.025755480637697874,6,11,-0.057190786415182014
