top_k,rank_power,agreement_power,risk_penalty,equal_mix,max_weight,mean_excess,min_excess,std_excess,negative_windows,count,utility
70,0.9,0.0,0.0,0.1,0.06,-0.009172903361983165,-0.048762377465181805,0.021316388716441533,7,11,-0.06475942702020264
100,0.6,1.0,0.7,0.25,0.06,-0.009767492713864316,-0.048377475057327105,0.019867925186351932,7,11,-0.06476095904484856
100,1.2,1.0,0.0,0.1,0.06,-0.009688353669508041,-0.048483540542880364,0.01994177029497465,7,11,-0.06476392056897992
70,1.2,0.0,0.0,0.25,0.06,-0.00917411781553676,-0.048785291779340476,0.021326816878050655,7,11,-0.06477699710265371
100,1.2,1.0,0.35,0.25,0.06,-0.009716276567358547,-0.04847326442378627,0.019926970792956904,7,11,-0.06478197791986953
100,0.9,1.0,0.35,0.1,0.06,-0.009747463894653988,-0.048452219604653776,0.019935646007459173,7,11,-0.06480270715931105
70,1.2,0.0,0.0,0.1,0.06,-0.009176591750353702,-0.04883148636051726,0.02134807586671079,7,11,-0.06481250253334175
100,0.9,1.0,0.7,0.25,0.06,-0.009762456428032142,-0.04845135868521852,0.0199206995345069,7,11,-0.06481344652278997
100,0.6,1.0,0.7,0.1,0.06,-0.009804108896615347,-0.04842524523627913,0.01992874729303345,7,11,-0.06484144286164119
100,1.2,1.0,0.7,0.25,0.06,-0.00975753867794963,-0.04852510710725513,0.019973240276066447,7,11,-0.06486591301131932
100,1.2,1.0,0.35,0.1,0.06,-0.009742649520808425,-0.04854019247603014,0.019999654909179918,7,11,-0.0648666787337215
100,0.9,1.0,0.7,0.1,0.06,-0.009798065353616745,-0.048513905589748836,0.01999232188491315,7,11,-0.06490448917869433
100,1.2,1.0,0.7,0.1,0.06,-0.009792164053517731,-0.04860240369619277,0.02005563291749214,7,11,-0.06496751450060644
60,1.2,1.0,0.0,0.25,0.06,-0.010001819773465783,-0.05237281952739014,0.022303043689153687,6,11,-0.0650012724121883
60,0.9,1.0,0.0,0.25,0.06,-0.010013166042653216,-0.05236197748027614,0.02228996468219705,6,11,-0.06500284370136816
70,0.6,1.0,0.0,0.25,0.06,-0.009350608354597674,-0.04910070583940668,0.021414993155705057,7,11,-0.06516478014716795
70,0.9,1.0,0.0,0.25,0.06,-0.00935331214200086,-0.04916207198270608,0.02144073523140062,7,11,-0.06521073913947466
70,0.6,1.0,0.35,0.25,0.06,-0.009369756381414187,-0.04915309033824855,0.021442305375564512,7,11,-0.06522218692825445
70,1.2,1.0,0.0,0.25,0.06,-0.009356011981690908,-0.049223163504618146,0.02146636367738838,7,11,-0.06525650100380889
70,0.9,1.0,0.35,0.25,0.06,-0.00937230653351469,-0.049214993840330484,0.021467823869138893,7,11,-0.0652682588049977
70,0.6,1.0,0.7,0.25,0.06,-0.009388124222102452,-0.049200918900253604,0.021466786421625715,7,11,-0.06527537216766105
70,0.6,1.0,0.0,0.1,0.06,-0.009388380397226795,-0.0492099832325967,0.021454830755325078,7,11,-0.06527807802561608
70,1.2,1.0,0.35,0.25,0.06,-0.00937485524841093,-0.04927659223629491,0.021493223492954044,7,11,-0.06531411646342639
70,0.9,1.0,0.7,0.25,0.06,-0.009390519782571848,-0.04926333163354686,0.02149210831306871,7,11,-0.06532154584096714
70,0.9,1.0,0.0,0.1,0.06,-0.00939162494211062,-0.04928362260455599,0.021485813984887164,7,11,-0.065333252001066
70,0.6,1.0,0.35,0.1,0.06,-0.00941135802940661,-0.049272844631206944,0.021487630123274697,7,11,-0.06534697233894946
70,1.2,1.0,0.7,0.25,0.06,-0.009392916405248253,-0.04932541111638994,0.021517306548527085,7,11,-0.06536748971221398
70,1.2,1.0,0.0,0.1,0.06,-0.009394864749738678,-0.04935693243085047,0.02151666833557424,7,11,-0.06538819129214253
70,0.9,1.0,0.35,0.1,0.06,-0.009414418211927213,-0.04934712883370525,0.021518341585906098,7,11,-0.06540228090862689
70,0.6,1.0,0.7,0.1,0.06,-0.00943339943823253,-0.04933023890561301,0.02151707609923866,7,11,-0.06541081180641001
70,1.2,1.0,0.35,0.1,0.06,-0.009417476669802706,-0.049421046908862586,0.021548917905587377,7,11,-0.06545733429151711
70,0.9,1.0,0.7,0.1,0.06,-0.009436274110795805,-0.04940513418556493,0.021547547124383604,7,11,-0.06546624140323067
70,1.2,1.0,0.7,0.1,0.06,-0.00943915005800749,-0.04947962956497662,0.02157787732601103,7,11,-0.06552139712849621
80,0.6,0.0,0.0,0.25,0.06,-0.009327778599231258,-0.0500367478538227,0.02105614110043702,7,11,-0.06561386258663414
80,0.6,0.0,0.0,0.1,0.06,-0.00932834353429184,-0.05004735088286633,0.021066700020128403,7,11,-0.06562342906904374
80,0.9,0.0,0.0,0.25,0.06,-0.009329141667309285,-0.050064039466795614,0.021082617886781754,7,11,-0.06563821981908209
80,0.9,0.0,0.0,0.1,0.06,-0.009329979215985473,-0.05008010081843383,0.021098519597047827,7,11,-0.06565266960630774
80,0.6,0.0,0.35,0.25,0.06,-0.009364840824820874,-0.050043390039470934,0.021065610155799948,7,11,-0.06565727738745342
80,1.2,0.0,0.0,0.25,0.06,-0.009330482296994716,-0.050091842173263366,0.02110919079539646,7,11,-0.06566288529980185
80,0.6,0.0,0.35,0.1,0.06,-0.009372818204999378,-0.05005532150564422,0.021078248951975534,7,11,-0.0656755733463798
80,0.9,0.0,0.35,0.25,0.06,-0.009365430032382431,-0.05007263040889259,0.021092811077595326,7,11,-0.06568221104711681
80,1.2,0.0,0.0,0.1,0.06,-0.009331587971607989,-0.05011346406619514,0.021130472720313858,7,11,-0.06568228459140353
80,0.6,0.0,0.7,0.25,0.06,-0.009398146917986057,-0.050057282636411495,0.021078254272133518,7,11,-0.06570208006786633
80,0.9,0.0,0.35,0.1,0.06,-0.009373525254073247,-0.05009040994895021,0.021110972469858966,7,11,-0.06570551434090811
80,1.2,0.0,0.35,0.25,0.06,-0.00936601594590055,-0.05010234088306401,0.021120073594157532,7,11,-0.06570743887427834
80,0.9,0.0,0.7,0.25,0.06,-0.009398069710946075,-0.05008815006333247,0.02110598276066607,7,11,-0.06572745543911207
80,0.6,0.0,0.7,0.1,0.06,-0.0094127855167976,-0.050071992621972886,0.02109376146297966,7,11,-0.06572942145572624
80,1.2,0.0,0.35,0.1,0.06,-0.009374228350294991,-0.05012606251795591,0.0211437858560752,7,11,-0.06573581232508734
80,1.2,0.0,0.7,0.25,0.06,-0.009398005618907893,-0.050119451395395934,0.021133744172943284,7,11,-0.06575311249938127
80,0.9,0.0,0.7,0.1,0.06,-0.009412692868349618,-0.05010903353427805,0.021127142182748578,7,11,-0.0657598985346036
80,1.2,0.0,0.7,0.1,0.06,-0.009412615957903799,-0.05014659513275422,0.021160576577244343,7,11,-0.06579071718186742
80,0.6,1.0,0.0,0.25,0.06,-0.009489746007838116,-0.05013391259064012,0.0210806652609671,7,11,-0.06584025987746396
80,0.9,1.0,0.0,0.25,0.06,-0.009490924216598987,-0.050171857437072295,0.02111086402978145,7,11,-0.06587175468628773
80,0.6,1.0,0.0,0.1,0.06,-0.00952270442462007,-0.05016394856704724,0.02109759114237318,7,11,-0.06589547135044171
80,0.6,1.0,0.35,0.25,0.06,-0.009527061847700006,-0.050159443850754756,0.02109838320091356,7,11,-0.06589732395838124
80,1.2,1.0,0.0,0.25,0.06,-0.009492087205957074,-0.05021011899009135,0.021141007088654715,7,11,-0.06590341037217556
80,0.9,1.0,0.35,0.25,0.06,-0.009527440363154317,-0.05019853140991126,0.021128779264600314,7,11,-0.06592875402525115
80,0.9,1.0,0.0,0.1,0.06,-0.009524118275133112,-0.050209482382765847,0.021134007674530057,7,11,-0.06593330962342514
80,0.6,1.0,0.7,0.25,0.06,-0.009560606219836452,-0.050187324270638975,0.02111688206879854,7,11,-0.06595222129941948
80,1.2,1.0,0.35,0.25,0.06,-0.009527822009839034,-0.05023790293470804,0.021159099997059595,7,11,-0.06596033876992875
80,0.6,1.0,0.35,0.1,0.06,-0.00956748343245434,-0.050194586079184804,0.021119235632617528,7,11,-0.0659640439881196
80,1.2,1.0,0.0,0.1,0.06,-0.00952551386236282,-0.05025539624638871,0.021170368973922233,7,11,-0.0659713438536766
80,0.9,1.0,0.7,0.25,0.06,-0.009560280945332763,-0.05022736403500181,0.02114738112504222,7,11,-0.0659835446475944
80,0.9,1.0,0.35,0.1,0.06,-0.009567937650999512,-0.050241491150172624,0.02115589819778608,7,11,-0.0660018068905496
80,1.2,1.0,0.7,0.25,0.06,-0.009559975052619789,-0.05026765890063407,0.021177788740076812,7,11,-0.06601501757801943
80,0.6,1.0,0.7,0.1,0.06,-0.009607736679018071,-0.05022804258304586,0.021141872549185106,7,11,-0.06603003036614187
80,1.2,1.0,0.35,0.1,0.06,-0.009568395627021168,-0.05028873697992874,0.02119248080397911,7,11,-0.0660397580159732
80,0.9,1.0,0.7,0.1,0.06,-0.009607346349613646,-0.05027609030028128,0.021178663290657828,7,11,-0.06606766635244687
80,1.2,1.0,0.7,0.1,0.06,-0.009606979278358076,-0.050324444139039984,0.021215353812052036,7,11,-0.06610548421479508
60,1.2,0.0,0.7,0.25,0.06,-0.009876150060390294,-0.05212756948864475,0.022309835643184114,7,11,-0.06773015066437317
60,0.9,0.0,0.7,0.25,0.06,-0.00988738494088148,-0.05211816997614256,0.02229751355545929,7,11,-0.06773266531543184
60,0.6,0.0,0.7,0.25,0.06,-0.009898918884754571,-0.052109121351645964,0.022285200967225305,7,11,-0.06773569193754848
70,0.6,0.0,0.35,0.25,0.06,-0.00918541395047527,-0.048740473698421286,0.0213156897515205,8,11,-0.06775862060740817
60,1.2,0.0,0.7,0.1,0.06,-0.009875249932345169,-0.05218089119544936,0.022333870576442417,7,11,-0.06776725229372539
60,0.9,0.0,0.7,0.1,0.06,-0.00988873178893459,-0.05216961178044674,0.02231906234573177,7,11,-0.06777026444363558
60,0.6,0.0,0.7,0.1,0.06,-0.009902572521582297,-0.05215875343105081,0.022304274918948527,7,11,-0.06777389330994991
70,0.6,0.0,0.35,0.1,0.06,-0.009190147112279915,-0.04877770466341424,0.021334710750042576,8,11,-0.06779044759783912
70,0.9,0.0,0.35,0.25,0.06,-0.00918844817994291,-0.04879873644455768,0.021341723537193033,8,11,-0.06780312093097576
70,0.6,0.0,0.7,0.25,0.06,-0.0092028912240312,-0.0488048805010203,0.021352746644990865,8,11,-0.0678240061858911
70,0.9,0.0,0.35,0.1,0.06,-0.009193788187641076,-0.0488476199587779,0.021365977744070206,8,11,-0.06784385459892536
70,1.2,0.0,0.35,0.25,0.06,-0.009191475949159195,-0.048856859002198036,0.021367683271877047,8,11,-0.06784751216844728
70,0.9,0.0,0.7,0.25,0.06,-0.009205859871347546,-0.048863676895218484,0.021378417645712414,8,11,-0.06786867041990674
70,0.6,0.0,0.7,0.1,0.06,-0.009211119840547026,-0.04885499282653306,0.02137930744772495,8,11,-0.06786894239839811
70,1.2,0.0,0.35,0.1,0.06,-0.009197421510700623,-0.04891736702794633,0.02139716576934089,8,11,-0.06789713316980364
70,1.2,0.0,0.7,0.25,0.06,-0.009208823068455017,-0.04892230255064266,0.02140401016268392,8,11,-0.0679132071395116
70,0.9,0.0,0.7,0.1,0.06,-0.009214682217326643,-0.04892554849957088,0.02141013645630001,8,11,-0.06792254543114418
70,1.2,0.0,0.7,0.1,0.06,-0.009218238053855606,-0.04899589928607987,0.02144088106323696,8,11,-0.06797599789131277
60,0.6,1.0,0.0,0.25,0.06,-0.010024825387514567,-0.0523514347986187,0.022276878753711243,7,11,-0.06800490595511359
60,1.2,1.0,0.35,0.25,0.06,-0.01001847918553294,-0.05246622399656936,0.02233229121286832,7,11,-0.06808128638669163
60,0.9,1.0,0.35,0.25,0.06,-0.010029902711233095,-0.05245599459652443,0.02231958743343016,7,11,-0.06808339632750529
60,0.6,1.0,0.35,0.25,0.06,-0.010041640076439741,-0.05244605234945135,0.022306876235582657,7,11,-0.06808599054500622
60,1.2,1.0,0.0,0.1,0.06,-0.010026053588035754,-0.05247519124194383,0.02232614592452293,7,11,-0.06809270481433279
60,0.9,1.0,0.0,0.1,0.06,-0.010039669111060674,-0.05246218078540703,0.022310369839240847,7,11,-0.0680945700421151
60,0.6,1.0,0.0,0.1,0.06,-0.010053660324894298,-0.05244952956741811,0.022294592757706438,7,11,-0.06809702625477176
60,1.2,1.0,0.7,0.25,0.06,-0.010034481667449151,-0.052551833927017455,0.02235894212156074,7,11,-0.06815531755404981
60,0.9,1.0,0.7,0.25,0.06,-0.010045986011627005,-0.05254215412619016,0.022346582647141004,7,11,-0.06815792414912636
60,0.6,1.0,0.7,0.25,0.06,-0.010057804981073287,-0.0525327501658187,0.022334215397568528,7,11,-0.06816100892995663
60,1.2,1.0,0.35,0.1,0.06,-0.01004604488251634,-0.052587276604958905,0.022361235902750395,7,11,-0.06818871982117929
60,0.9,1.0,0.35,0.1,0.06,-0.010059753113356528,-0.052575001324905,0.022345915262952407,7,11,-0.06819123272403763
60,0.6,1.0,0.35,0.1,0.06,-0.010073837951604506,-0.05256307062841729,0.02233059322487253,7,11,-0.06819432863487301
60,1.2,1.0,0.7,0.1,0.06,-0.010065247860815791,-0.052690008521496606,0.022393254701328424,7,11,-0.06827756664904586
60,0.9,1.0,0.7,0.1,0.06,-0.01007905307382922,-0.05267839276050386,0.022378352951253438,7,11,-0.06828067696794489
60,0.6,1.0,0.7,0.1,0.06,-0.010093235837164762,-0.052667108008058114,0.022363449570791685,7,11,-0.06828436303469755
